src_full_name,tgt_full_name,edge_count,hop,direction
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_supplier_invoice_status,255,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status_bkp_31032026,1,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,92,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,92,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,92,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,fdp_prd_srv_internal.srv_internal_source_to_pay.accounting_documents_ml_classification_incl_punaha,250,3,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_buying_channel,92,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_invoice_status,93,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_bkp_31032026,1,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,92,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,92,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,92,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,fdp_prd_srv_internal.srv_internal_source_to_pay.accounting_documents_ml_classification_incl_punaha,250,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_header,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_purchase_order_profile,255,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_header,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,91,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_header,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_header_bkp_31032026,1,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_item,fdp_prd_itg_internal.itg_internal_source_to_pay.dim_purchase_order_profile,255,2,down
fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order_item,fdp_prd_itg_restricted.itg_restricted_finance.stg_source_to_pay_purchase_order,91,2,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_budget_forecast_datahub_elim__zcf_elim_ipr_a47,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_budget_forecast_datahub_elim__zcf_elim_ipr_a47_mainland,9,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_gm_split_and_cogs_decomp_datahub__zcf_elim_ipr_a45,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_gm_split_and_cogs_decomp_datahub__zcf_elim_ipr_a45_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_revaluation_datahub__zcf_elim_ipr_a49,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_revaluation_datahub__zcf_elim_ipr_a49_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_performance_reporting,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_product_portfolio_management_mainland,7,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_performance_reporting__datahub_elim_ipr_a44,fdp_prd_itg_restricted.itg_restricted_finance.vw_performance_reporting__datahub_elim_ipr_a44_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual__zcv_elim_data_hub_actualpnl,fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_plan_elim,346,2,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_myanmar_mainland,6,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_myanmar_mainland,6,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_portfolio_optimizations_mainland,7,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_portfolio_optimizations_mainland,7,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_thailand_mainland,15,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_actual_thailand_mainland,15,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_product_portfolio_management_mainland,7,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_product_portfolio_management_mainland,7,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_plan_elim,fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_plan_elim_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_plan__zcv_elim_data_hub_forecastpnl,fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_actual_plan_elim,346,2,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_plan_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_one_plan_mainland,7,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_plan_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_one_plan_mainland,7,1,up
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_plan_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_product_portfolio_management_mainland,7,1,down
fdp_prd_itg_restricted.itg_restricted_finance.vw_unconsolidated_profit_and_loss_plan_mainland,fdp_prd_srv_restricted.srv_restricted_finance.fact_unconsolidated_profit_and_loss_product_portfolio_management_mainland,7,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.daily_organisation,fdp_prd_itg_restricted.itg_restricted_people_data.monthly_organisation,92,2,up
fdp_prd_itg_restricted.itg_restricted_people_data.daily_organisation,fdp_prd_itg_restricted.itg_restricted_people_data.weekly_organisation,90,2,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_itg_restricted.itg_restricted_people_data.daily_organisation,100,3,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_itg_restricted.itg_restricted_people_data.positions,88,2,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.monthly_organisation_general_mainland,23,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.monthly_organisation_hr_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.org_department_hierarchy_mainland,18,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.org_positions_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,744,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.department_hierarchy,fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_hr_mainland,9,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.employee,fdp_prd_itg_restricted.itg_restricted_people_data.daily_organisation,100,3,up
fdp_prd_itg_restricted.itg_restricted_people_data.monthly_organisation,fdp_prd_srv_restricted.srv_restricted_people_data.monthly_organisation_general_mainland,23,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.monthly_organisation,fdp_prd_srv_restricted.srv_restricted_people_data.monthly_organisation_hr_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.positions,fdp_prd_itg_restricted.itg_restricted_people_data.daily_organisation,100,3,up
fdp_prd_itg_restricted.itg_restricted_people_data.positions,fdp_prd_srv_restricted.srv_restricted_people_data.org_positions_mainland,8,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.weekly_organisation,fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,744,1,up
fdp_prd_itg_restricted.itg_restricted_people_data.weekly_organisation,fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_hr_mainland,9,1,up
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_accounting_documents_s4_detail,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_accounting_documents_s4_detail,41077,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_accounting_documents_s4_summary,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_accounting_documents_s4_summary,9657,4,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice_bkp_02_mar,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice_bkp_23_feb,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice_bkp_31032026,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_corporate_expense_invoice,14040,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice_bkp_02_mar,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice_bkp_23_feb,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice_bkp_31032026,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_srv_internal.srv_internal_source_to_pay.fact_supplier_invoice_payment,4651,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_parked_invoice,685,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,adpcoe_dev_std_restricted.std_restricted_source_to_pay_ai_poc.fact_supplier_invoice_ai_poc,372,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction_bkp_02_mar,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction_bkp_23_feb,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction_bkp_31032026,1,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_srv_internal.srv_internal_source_to_pay.fact_supplier_invoice_payment,4651,3,down
fdp_prd_itg_restricted.itg_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_vendor_transaction,14052,3,down
fdp_prd_srv_internal.srv_internal_afp.dim_customer,fdp_dev_std_internal.sea_ai_poc.md_customer,2,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_may2026,2,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_mar2026_propensity,1,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_propensity,2,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_feb2026,1,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_may2026,7,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,fdp_prd_std_internal.std_internal_afp.my_customer,90,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,soda_prd_itg_internal.itg_price_elasticity.agg_secondary_sales,90,3,down
fdp_prd_srv_internal.srv_internal_afp.fact_distributorsales,soda_prd_itg_internal.itg_price_elasticity.vw_daily_secondary_sales,90,3,down
fdp_prd_srv_internal.srv_internal_ame_data_warehouse.open_po_report,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.po_dashboard,8,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_material_group,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,14,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_plant,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,14,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_plant,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.price_variability_alerts,17,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_plant,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.supplier_fragmentation_alerts,16,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_purchase_order_unit_of_measure,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,14,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_purchase_order_unit_of_measure,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.price_variability_alerts,17,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_sender_unit_of_measure,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,10,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_supplier,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,14,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_supplier,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.price_variability_alerts,17,3,down
fdp_prd_srv_internal.srv_internal_finance.dim_supplier,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.supplier_fragmentation_alerts,16,3,down
fdp_prd_srv_internal.srv_internal_information_management.sharepoint_sites,fdp_prd_srv_internal.srv_internal_information_management.genie_sharepoint_sites,143,3,down
fdp_prd_srv_internal.srv_internal_jde.dim_address_book_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.open_po_report,425,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_address_book_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.po_status_report_detailed,144,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_address_book_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.spend_by_vendor_report,200,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_company_constants,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.spend_by_vendor_report,200,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_item_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.open_po_report,425,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_item_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.po_status_report_detailed,144,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_payment_terms,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.spend_by_vendor_report,200,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_supplier_master,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.spend_by_vendor_report,200,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_user_defined_codes_values,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.open_po_report,425,2,down
fdp_prd_srv_internal.srv_internal_jde.dim_user_defined_codes_values,fdp_prd_srv_internal.srv_internal_ame_data_warehouse.po_status_report_detailed,144,2,down
fdp_prd_srv_internal.srv_internal_sapanzbw.dim_date_fbnz,fdp_prd_srv_internal.srv_internal_sapanzbw.daily_sales_fin006,368,1,down
fdp_prd_srv_internal.srv_internal_sapanzbw.dim_date_fbnz,fdp_prd_srv_internal.srv_internal_sapanzbw.sls020_transaction,273,1,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_company_cd,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_company_cd,fdp_prd_srv_internal.srv_internal_sapanzecc.availability_report,460,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_company_cd,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_company_cd,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_conditions_item,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,86,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer,fdp_prd_srv_internal.srv_internal_sapanzecc.availability_report,460,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer,fdp_prd_srv_internal.srv_internal_sapanzecc.dim_fia_dp_customer_master,9,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_hierarchies,fdp_prd_srv_internal.srv_internal_sapanzecc.availability_report,460,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_hierarchies,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_gl_acct,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_material_plant,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_material_plant,fdp_prd_srv_internal.srv_internal_sapanzecc.cogs_zcost_component,386,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_movement_type_text,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,14,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_plant,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_plant,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_product_hierarchy,fdp_prd_srv_internal.srv_internal_sapanzecc.availability_report,460,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_product_hierarchy,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_profit_ctr,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_reason_for_movement,fdp_prd_srv_internal.srv_internal_sapanzecc.block_qi_stock,295,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_reason_for_movement,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,14,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_rejection_reasons_for_sales_documents_text,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_sales_org_item_group_ph7,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,86,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_sales_org_material,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,86,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_sales_org_promotional_group,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,86,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_valuation_area,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_valuation_class,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_distribution_channel,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_prd_srv_internal.srv_internal_sapanzecc.availability_report,460,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_material_doc_seg_au,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,14,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_material_valuation,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,3,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_item,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_item,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_schedule_line,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,134,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_schedule_line,fdp_prd_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,50,2,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_salesorder_stock_valuation,fdp_prd_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,8,3,down
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_zcost_component,fdp_prd_srv_internal.srv_internal_sapanzecc.cogs_zcost_component,386,2,down
fdp_prd_srv_internal.srv_internal_source_to_pay.accounting_documents_ml_classification_incl_punaha,fdp_prd_itg_internal.itg_internal_source_to_pay.accounting_documents_ml_classification_incl_punaha,73,3,down
fdp_prd_srv_internal.srv_internal_source_to_pay.fact_purchase_orders,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.operating_services_invoices,14,3,down
fdp_prd_srv_internal.srv_internal_source_to_pay.fact_purchase_orders,adpcoe_dev_std_restricted.srv_internal_source_to_pay_ai_poc.price_variability_alerts,17,3,down
fdp_prd_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales,fdp_prd_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales_mainland,6,1,up
fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,fdp_prd_itg_internal.itg_internal_manual_information_management.im_in_control,23,1,down
fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,fdp_prd_itg_internal.itg_internal_manual_information_management.ppl_documents,23,1,down
fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,fdp_prd_itg_internal.itg_internal_manual_information_management.sharepoint_sites,22,1,down
fdp_prd_srv_restricted.srv_restricted_people_data.weekly_organisation_general_mainland,fdp_prd_srv_internal.srv_internal_information_management.sharepoint_site_permissions,257,1,down
fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,14024,4,down
fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,adpcoe_dev_std_restricted.std_restricted_source_to_pay_ai_poc.fact_supplier_invoice_ai_poc,14,5,down
fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_parked_invoice,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,663,4,down
fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_vendor_transaction,fdp_prd_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,14024,4,down
fdp_prd_std_confidential.std_confidential_sapentbw.cfin_budget_forecast_datahub__zcf_a47,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_budget_forecast_datahub_elim__zcf_elim_ipr_a47,743,2,up
fdp_prd_std_confidential.std_confidential_sapentbw.cfin_mom_reporting_gm_split_and_cogs_decomp_datahub__zcf_a45,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_gm_split_and_cogs_decomp_datahub__zcf_elim_ipr_a45,1093,2,up
fdp_prd_std_confidential.std_confidential_sapentbw.cfin_mom_reporting_revaluation_datahub__zcf_a49,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_mom_reporting_revaluation_datahub__zcf_elim_ipr_a49,49,2,up
fdp_prd_std_confidential.std_confidential_sapentbw.performance_reporting__datahub__zcf_a44,fdp_prd_itg_restricted.itg_restricted_finance.vw_cfin_performance_reporting,56,2,up
