node,is_seed,first_seen_hop,first_seen_dir,n_upstream,n_upstream_mainland,n_downstream,n_downstream_mainland,mainland_in_ratio,mainland_out_ratio,bridge_score,category,sep_business_entity,sep_location,sep_employee,sep_customer,sep_material,sep_sales_org,catalog,schema,table_name
fdp_prd_std_internal.std_internal_sapanzecc.chart_of_account_names__t004t_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,chart_of_account_names__t004t_hist
fdp_prd_std_internal.std_internal_sapanzecc.check_of_document_type_document_category_item_category__t161p,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_of_document_type_document_category_item_category__t161p
fdp_prd_std_internal.std_internal_sapanzecc.check_of_document_type_document_category_item_category__t161p_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_of_document_type_document_category_item_category__t161p_hist
fdp_prd_std_internal.std_internal_sapanzecc.check_table_for_label_shape__t6wp4,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_table_for_label_shape__t6wp4
fdp_prd_std_internal.std_internal_sapanzecc.check_table_for_label_shape__t6wp4_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_table_for_label_shape__t6wp4_hist
fdp_prd_std_internal.std_internal_sapanzecc.check_table_for_labelling_type__t6wp3,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_table_for_labelling_type__t6wp3
fdp_prd_std_internal.std_internal_sapanzecc.check_table_for_labelling_type__t6wp3_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,check_table_for_labelling_type__t6wp3_hist
fdp_prd_std_internal.std_internal_sapanzecc.classification_system_keywords__swor,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,classification_system_keywords__swor
fdp_prd_std_internal.std_internal_sapanzecc.classification_system_keywords__swor_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,classification_system_keywords__swor_hist
fdp_prd_std_internal.std_internal_sapanzecc.co_version_texts__tkvst,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,co_version_texts__tkvst
fdp_prd_std_internal.std_internal_sapanzecc.co_version_texts__tkvst_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,co_version_texts__tkvst_hist
fdp_prd_std_internal.std_internal_sapanzecc.co_versions__tkvs,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,co_versions__tkvs
fdp_prd_std_internal.std_internal_sapanzecc.co_versions__tkvs_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,co_versions__tkvs_hist
fdp_prd_std_internal.std_internal_sapanzecc.commission_groups__tvpr,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,commission_groups__tvpr
fdp_prd_std_internal.std_internal_sapanzecc.commission_groups__tvpr_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,commission_groups__tvpr_hist
fdp_prd_std_internal.std_internal_sapanzecc.company_codes__t001,true,0,seed,1,1,3,0,1.000,0.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,company_codes__t001
fdp_prd_std_internal.std_internal_sapanzecc.company_codes__t001_hist,true,0,seed,0,0,2,2,,1.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,company_codes__t001_hist
fdp_prd_std_internal.std_internal_sapanzecc.company_codes__t001_hist_bkp,true,0,seed,0,0,0,0,,,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,company_codes__t001_hist_bkp
fdp_prd_std_internal.std_internal_sapanzecc.company_codes_in_asset_accounting__t093c,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,company_codes_in_asset_accounting__t093c
fdp_prd_std_internal.std_internal_sapanzecc.company_codes_in_asset_accounting__t093c_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,company_codes_in_asset_accounting__t093c_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_applications__t681a,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_applications__t681a
fdp_prd_std_internal.std_internal_sapanzecc.conditions_applications__t681a_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_applications__t681a_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_applications_texts__t681b,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_applications_texts__t681b
fdp_prd_std_internal.std_internal_sapanzecc.conditions_applications_texts__t681b_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_applications_texts__t681b_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh,true,0,seed,1,1,1,0,1.000,0.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_batch_strategy_data_division__kondh
fdp_prd_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_batch_strategy_data_division__kondh_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_data_part_for_certificates__kondi
fdp_prd_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_data_part_for_certificates__kondi_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_groups_for_customer_classifications__t188
fdp_prd_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_groups_for_customer_classifications__t188_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_groups_for_materials__t178
fdp_prd_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_groups_for_materials__t178_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_item__konp,true,0,seed,1,1,1,0,1.000,0.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_item__konp
fdp_prd_std_internal.std_internal_sapanzecc.conditions_item__konp_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_item__konp_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_packing_object_data_section__kondp
fdp_prd_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_packing_object_data_section__kondp_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_price_list_categories__t189
fdp_prd_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_price_list_categories__t189_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_structures__t681,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_structures__t681
fdp_prd_std_internal.std_internal_sapanzecc.conditions_structures__t681_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_structures__t681_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types__t685,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types__t685
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types__t685_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types__t685_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types_additional_price_element_data__t685a
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types_additional_price_element_data__t685a_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types_texts__t685t
fdp_prd_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_types_texts__t685t_hist
fdp_prd_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_usage_texts__t681w
fdp_prd_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,conditions_usage_texts__t681w_hist
fdp_prd_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,confirmation_control_keys__t163l
fdp_prd_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,confirmation_control_keys__t163l_hist
fdp_prd_std_internal.std_internal_sapanzecc.consolidated_stock,true,0,seed,15,12,4,3,0.800,0.750,0.000,MAINLAND_TAGGED,0,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,consolidated_stock
fdp_prd_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_partner_functions_texts__tpfkt
fdp_prd_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_partner_functions_texts__tpfkt_hist
fdp_prd_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_person_departments_texts__tsabt
fdp_prd_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_person_departments_texts__tsabt_hist
fdp_prd_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_persons_functions__tpfk
fdp_prd_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_persons_functions__tpfk_hist
fdp_prd_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_persons_standard_departments__tsab
fdp_prd_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,contact_persons_standard_departments__tsab_hist
fdp_prd_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,container_requirements_for_storing_materials__t144
fdp_prd_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,container_requirements_for_storing_materials__t144_hist
fdp_prd_std_internal.std_internal_sapanzecc.control_cycle__pkhd,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,1,0,0,1,0,fdp_prd_std_internal,std_internal_sapanzecc,control_cycle__pkhd
fdp_prd_std_internal.std_internal_sapanzecc.control_cycle__pkhd_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,1,0,0,1,0,fdp_prd_std_internal,std_internal_sapanzecc,control_cycle__pkhd_hist
fdp_prd_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_of_qm_in_procurement__tq08
fdp_prd_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_of_qm_in_procurement__tq08_hist
fdp_prd_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_parameter_for_mrp__material_level___t438m
fdp_prd_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_parameter_for_mrp__material_level___t438m_hist
fdp_prd_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_profiles_for_transferring_material_data_to_vendor__twvmo
fdp_prd_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,control_profiles_for_transferring_material_data_to_vendor__twvmo_hist
fdp_prd_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,controlling_area_assignment__tka02
fdp_prd_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,controlling_area_assignment__tka02_hist
fdp_prd_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,convert_external_internal_partner_number__edpar
fdp_prd_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,convert_external_internal_partner_number__edpar_hist
fdp_prd_std_internal.std_internal_sapanzecc.cost_center_master__csks,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_center_master__csks
fdp_prd_std_internal.std_internal_sapanzecc.cost_center_master__csks_hist,true,0,seed,0,0,2,1,,0.500,0.000,MAINLAND_TAGGED,1,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_center_master__csks_hist
fdp_prd_std_internal.std_internal_sapanzecc.cost_center_texts__cskt,true,0,seed,1,1,1,0,1.000,0.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_center_texts__cskt
fdp_prd_std_internal.std_internal_sapanzecc.cost_center_texts__cskt_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_center_texts__cskt_hist
fdp_prd_std_internal.std_internal_sapanzecc.cost_element_texts__csku,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_element_texts__csku
fdp_prd_std_internal.std_internal_sapanzecc.cost_element_texts__csku_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_element_texts__csku_hist
fdp_prd_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_elements_data_dependent_on_controlling_area__cskb
fdp_prd_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,cost_elements_data_dependent_on_controlling_area__cskb_hist
fdp_prd_std_internal.std_internal_sapanzecc.countries__t005,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,countries__t005
fdp_prd_std_internal.std_internal_sapanzecc.countries__t005_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,countries__t005_hist
fdp_prd_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,country_customer_classification_material_classification__a002
fdp_prd_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,country_customer_classification_material_classification__a002_hist
fdp_prd_std_internal.std_internal_sapanzecc.country_names__t005t,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,country_names__t005t
fdp_prd_std_internal.std_internal_sapanzecc.country_names__t005t_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,country_names__t005t_hist
fdp_prd_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,credit_control_area_names__t014t
fdp_prd_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,credit_control_area_names__t014t_hist
fdp_prd_std_internal.std_internal_sapanzecc.credit_control_areas__t014,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,credit_control_areas__t014
fdp_prd_std_internal.std_internal_sapanzecc.credit_control_areas__t014_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,credit_control_areas__t014_hist
fdp_prd_std_internal.std_internal_sapanzecc.currency_code_names__tcurt,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,currency_code_names__tcurt
fdp_prd_std_internal.std_internal_sapanzecc.currency_code_names__tcurt_hist,true,0,seed,0,0,2,1,,0.500,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,currency_code_names__tcurt_hist
fdp_prd_std_internal.std_internal_sapanzecc.currency_codes__tcurc,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,currency_codes__tcurc
fdp_prd_std_internal.std_internal_sapanzecc.currency_codes__tcurc_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzecc,currency_codes__tcurc_hist
fdp_prd_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906,true,0,seed,1,1,1,0,1.000,0.000,0.000,MAINLAND_TAGGED,0,0,0,0,1,0,fdp_prd_std_internal,std_internal_sapanzecc,cust_grp_5_material__koth906
fdp_prd_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,0,1,0,fdp_prd_std_internal,std_internal_sapanzecc,cust_grp_5_material__koth906_hist
fdp_prd_std_internal.std_internal_sapanzecc.customer_bank_details__knbk,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_bank_details__knbk
fdp_prd_std_internal.std_internal_sapanzecc.customer_bank_details__knbk_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_bank_details__knbk_hist
fdp_prd_std_internal.std_internal_sapanzecc.customer_company_code__knb1,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,1,0,1,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_company_code__knb1
fdp_prd_std_internal.std_internal_sapanzecc.customer_company_code__knb1_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,1,0,1,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_company_code__knb1_hist
fdp_prd_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_contact_partner__knvk
fdp_prd_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_contact_partner__knvk_hist
fdp_prd_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_credit_mangmt_central_data__knka
fdp_prd_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_credit_mangmt_central_data__knka_hist
fdp_prd_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_credit_mangmt_contral_area_data__knkk
fdp_prd_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk_hist,true,0,seed,0,0,1,1,,1.000,0.000,MAINLAND_TAGGED,0,0,0,1,0,0,fdp_prd_std_internal,std_internal_sapanzecc,customer_credit_mangmt_contral_area_data__knkk_hist
